2 4 29 // magic number - today's date
#
#   VizieR Astronomical Server: vizier.cfa.harvard.edu	2011-03-20T21:00:28
#   (replaces the 'Astrores' format originally described at
#    http://vizier.u-strasbg.fr/doc/astrores.htx)
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	-ref=VIZ4d8665d24a89	
#INFO	-out.max=unlimited	
#RESOURCE=yCat_34450361
#Name: J/A+A/445/361
#Title: Transition probabilities in the HD molecule (Abgrall+, 2006)
#Table	J_A_A_445_361_levels:
#Name: J/A+A/445/361/levels
#Title: Levels of the electronic states of the HD molecule {\em(tables 5 to 10 of paper)}
#Column	v	(I2)	Vibrational quantum number	[ucd=phys.atmol.qn;phys.mol.vibration]
#Column	J	(I2)	Rotational quantum number	[ucd=phys.atmol.qn;phys.mol.rotation]
#Column	E(v,J)	(F10.2)	Term value of the state ({\em state}, {\bf v},{\bf J})	[ucd=phys.energy;phys.atmol.level]
#Column	At	(D10.3)	Total emission probability towards X	[ucd=phys.atmol.transProb]
#Column	Ac	(D10.3)	Total dissociation probability towards the continuum of X	[ucd=phys.atmol.transProb]
#
#v	J	E(v,J)	At	Ac
#		cm-1	s-1	s-1
#
#B'				
0	0	110633.49	3.76E+008	5.79E-001
0	1	110672.27	3.76E+008	1.51E+003
0	2	110749.63	3.74E+008	1.26E+003
0	3	110865.14	3.72E+008	1.33E-001
0	4	111018.17	3.69E+008	9.63E-003
0	5	111207.88	3.66E+008	7.10E-003
0	6	111433.26	3.62E+008	1.43E-002
0	7	111693.09	3.57E+008	8.50E+003
0	8	111985.97	3.52E+008	1.25E-001
0	9	112310.38	3.46E+008	2.46E-001
0	10	112664.61	3.39E+008	3.38E+001
1	0	112284.12	3.26E+008	5.28E-001
1	1	112320.11	3.26E+008	5.31E-001
1	2	112391.94	3.24E+008	3.37E+000
1	3	112499.32	3.22E+008	5.25E-001
1	4	112641.77	3.19E+008	9.86E+002
1	5	112818.62	3.16E+008	8.60E+000
1	6	113028.97	3.12E+008	7.36E-002
1	7	113271.72	3.07E+008	3.38E+000
1	8	113545.55	3.01E+008	1.00E+003
1	9	113848.98	2.95E+008	5.22E+001
1	10	114180.32	2.88E+008	1.19E+004
2	0	113813.92	2.78E+008	2.81E+000
2	1	113847.86	2.77E+008	1.75E+003
2	2	113915.57	2.76E+008	1.32E+003
2	3	114016.75	2.75E+008	1.66E+003
2	4	114150.9	2.71E+008	9.13E+001
2	5	114317.37	2.68E+008	2.24E+001
2	6	114515.38	2.65E+008	1.30E+000
2	7	114744.05	2.61E+008	6.29E+000
2	8	115002.57	2.57E+008	4.32E+000
2	9	115290.65	2.55E+008	1.70E+001
2	10	115609.9	2.58E+008	7.64E+000
3	0	115211.45	2.30E+008	5.89E+002
3	1	115244.22	2.30E+008	7.25E+001
3	2	115309.91	2.31E+008	1.59E+001
3	3	115409.13	2.34E+008	7.14E+000
3	4	115543.6	2.42E+008	5.23E+000
3	5	115717.75	2.61E+008	1.11E+001
3	6	115782.79	2.72E+008	4.35E+000
3	7	116011.08	2.41E+008	6.07E+000
3	8	116256.51	2.22E+008	1.72E+001
3	9	116521.5	2.08E+008	6.34E+001
3	10	116806.34	1.97E+008	7.58E+001
4	0	116454.78	1.84E+008	3.68E+001
4	1	116482.08	1.84E+008	4.51E+001
4	2	116536.76	1.83E+008	6.30E+001
4	3	116618.81	1.88E+008	6.24E+006
4	4	116727.95	1.79E+008	9.49E+001
4	5	116863.53	1.76E+008	1.55E+002
4	6	117024.53	1.72E+008	2.22E+002
4	7	117209.54	1.77E+008	1.01E+007
4	8	117416.87	1.62E+008	8.46E+002
4	9	117644.48	1.57E+008	5.97E+003
4	10	117890.09	1.68E+008	1.39E+007
5	0	117500.52	1.43E+008	8.54E+002
5	1	117524.85	1.43E+008	2.27E+003
5	2	117573.3	1.42E+008	1.11E+003
5	3	117645.39	1.41E+008	2.09E+003
5	4	117740.47	1.40E+008	2.86E+004
5	5	117857.79	3.88E+008	1.96E+008
5	6	117996.57	1.42E+008	1.15E+004
5	7	118158.57	1.55E+008	6.85E+003
5	8	118358.06	2.12E+008	4.11E+004
5	9	118432.36	1.59E+008	8.59E+005
5	10	118622.36	1.53E+008	1.58E+007
6	0	118245.53	1.39E+008	1.45E+005
6	1	118261.64	1.41E+008	1.83E+005
6	2	118293.41	1.44E+008	3.08E+005
6	3	118339.55	1.51E+008	6.12E+005
6	4	118397.31	1.65E+008	1.50E+006
6	5	118461.2	1.90E+008	3.93E+007
6	6	118521.21	2.80E+008	1.32E+008
6	7	118570.82	5.85E+008	4.83E+008
6	8	118599.26	4.65E+008	4.07E+008
6	9	118624.19	3.52E+008	1.83E+008
6	10	118665.7	4.35E+008	4.14E+008
7	0	118465.05	3.36E+008	1.26E+008
7	1	118470.57	3.51E+008	1.67E+008
7	2	118481.64	3.73E+008	1.76E+008
7	3	118498.01	3.60E+008	2.23E+008
7	4	118519.58	3.73E+008	2.25E+008
7	5	118547.35	3.51E+008	3.06E+008
7	6	118583.36	3.60E+008	3.09E+008
7	7	118624.61	3.67E+008	3.12E+008
7	8	118658.94	6.90E+008	6.29E+008
7	9	118640.85	3.82E+008	2.58E+008
8	0	118558.0	3.85E+008	1.78E+008
8	1	118562.0	4.00E+008	2.72E+008
8	2	118571.08	4.26E+008	2.81E+008
8	3	118584.1	4.07E+008	3.62E+008
8	4	118600.45	4.16E+008	3.77E+008
8	5	118619.64	4.22E+008	4.00E+008
8	6	118641.48	4.62E+008	4.42E+008
8	7	118666.49	4.08E+008	3.88E+008
9	0	118621.28	4.22E+008	3.33E+008
9	1	118625.44	4.52E+008	3.82E+008
9	2	118629.92	4.11E+008	3.80E+008
9	3	118639.45	4.18E+008	3.97E+008
9	4	118650.81	4.11E+008	3.92E+008
9	5	118664.37	5.88E+008	5.77E+008
10	0	118661.57	3.22E+008	2.66E+008
10	1	118663.94	3.10E+008	2.99E+008
10	2	118666.01	3.08E+008	2.55E+008
10	3	118674.88	6.67E+008	6.15E+008

